Timestamp,State
24-12-27_16-22-35-238553,ON
24-12-27_16-22-35-309769,OFF
24-12-27_16-22-35-377883,ON
24-12-27_16-22-35-446044,OFF
24-12-27_16-22-35-515567,ON
24-12-27_16-22-35-585691,OFF
24-12-27_16-22-35-654840,ON
24-12-27_16-22-35-725565,OFF
24-12-27_16-22-35-792747,ON
24-12-27_16-22-35-860223,OFF
24-12-27_16-22-35-928821,ON
24-12-27_16-22-36-000193,OFF
24-12-27_16-22-36-068304,ON
24-12-27_16-22-36-137262,OFF
24-12-27_16-22-36-206386,ON
24-12-27_16-22-36-274855,OFF
24-12-27_16-22-36-343912,ON
24-12-27_16-22-36-419890,OFF
24-12-27_16-22-36-492178,ON
24-12-27_16-22-36-561911,OFF
24-12-27_16-22-36-633051,ON
24-12-27_16-22-36-702293,OFF
24-12-27_16-22-36-769825,ON
24-12-27_16-22-36-838270,OFF
24-12-27_16-22-36-906777,ON
24-12-27_16-22-36-974817,OFF
24-12-27_16-22-37-042502,ON
24-12-27_16-22-37-116363,OFF
24-12-27_16-22-37-185658,ON
24-12-27_16-22-37-254412,OFF
24-12-27_16-22-37-324854,ON
24-12-27_16-22-37-392931,OFF
24-12-27_16-22-37-460811,ON
24-12-27_16-22-37-529721,OFF
24-12-27_16-22-37-598946,ON
24-12-27_16-22-37-667238,OFF
24-12-27_16-22-37-735210,ON
24-12-27_16-22-37-804119,OFF
24-12-27_16-22-37-872899,ON
24-12-27_16-22-37-941492,OFF
24-12-27_16-22-38-009184,ON
24-12-27_16-22-38-077060,OFF
24-12-27_16-22-38-157016,ON
24-12-27_16-22-38-223598,OFF
24-12-27_16-22-38-292711,ON
24-12-27_16-22-38-359432,OFF
24-12-27_16-22-38-428198,ON
24-12-27_16-22-38-494782,OFF
24-12-27_16-22-38-565401,ON
24-12-27_16-22-38-633658,OFF
24-12-27_16-22-38-702955,ON
24-12-27_16-22-38-773692,OFF
24-12-27_16-22-38-842041,ON
24-12-27_16-22-38-910166,OFF
24-12-27_16-22-38-977646,ON
24-12-27_16-22-39-052913,OFF
24-12-27_16-22-39-121532,ON
24-12-27_16-22-39-191367,OFF
24-12-27_16-22-39-259456,ON
24-12-27_16-22-39-326091,OFF
24-12-27_16-22-39-393158,ON
24-12-27_16-22-39-461724,OFF
24-12-27_16-22-39-568252,ON
24-12-27_16-22-39-636639,OFF
24-12-27_16-22-39-704598,ON
24-12-27_16-22-39-772776,OFF
24-12-27_16-22-39-841397,ON
24-12-27_16-22-39-910554,OFF
24-12-27_16-22-39-981275,ON
24-12-27_16-22-40-051649,OFF
24-12-27_16-22-40-119069,ON
24-12-27_16-22-40-186050,OFF
24-12-27_16-22-40-255181,ON
24-12-27_16-22-40-324752,OFF
24-12-27_16-22-40-393309,ON
24-12-27_16-22-40-462347,OFF
24-12-27_16-22-40-529878,ON
24-12-27_16-22-40-606998,OFF
24-12-27_16-22-40-674856,ON
24-12-27_16-22-40-742643,OFF
24-12-27_16-22-40-809880,ON
24-12-27_16-22-40-877913,OFF
24-12-27_16-22-40-947269,ON
24-12-27_16-22-41-016832,OFF
24-12-27_16-22-41-085964,ON
24-12-27_16-22-41-152851,OFF
24-12-27_16-22-41-221934,ON
24-12-27_16-22-41-290503,OFF
24-12-27_16-22-41-359555,ON
24-12-27_16-22-41-426793,OFF
24-12-27_16-22-41-495008,ON
24-12-27_16-22-41-568050,OFF
24-12-27_16-22-41-636118,ON
24-12-27_16-22-41-704183,OFF
24-12-27_16-22-41-770562,ON
24-12-27_16-22-41-840051,OFF
24-12-27_16-22-41-907490,ON
24-12-27_16-22-41-975228,OFF
24-12-27_16-22-42-056380,ON
24-12-27_16-22-42-127415,OFF
24-12-27_16-22-42-194551,ON
24-12-27_16-22-42-263154,OFF
24-12-27_16-22-42-332518,ON
24-12-27_16-22-42-400602,OFF
24-12-27_16-22-42-469665,ON
24-12-27_16-22-42-538436,OFF
24-12-27_16-22-42-608529,ON
24-12-27_16-22-42-675783,OFF
24-12-27_16-22-42-744450,ON
24-12-27_16-22-42-818524,OFF
24-12-27_16-22-42-886355,ON
24-12-27_16-22-42-956456,OFF
24-12-27_16-22-43-025543,ON
24-12-27_16-22-43-093394,OFF
24-12-27_16-22-43-168198,ON
24-12-27_16-22-43-235861,OFF
24-12-27_16-22-43-305969,ON
24-12-27_16-22-43-373229,OFF
24-12-27_16-22-43-441816,ON
24-12-27_16-22-43-509907,OFF
24-12-27_16-22-43-584088,ON
24-12-27_16-22-43-652702,OFF
24-12-27_16-22-43-721097,ON
24-12-27_16-22-43-790682,OFF
24-12-27_16-22-43-858770,ON
24-12-27_16-22-43-926572,OFF
24-12-27_16-22-43-994690,ON
24-12-27_16-22-44-061750,OFF
24-12-27_16-22-44-134746,ON
24-12-27_16-22-44-202633,OFF
24-12-27_16-22-44-268677,ON
24-12-27_16-22-44-338771,OFF
24-12-27_16-22-44-406089,ON
24-12-27_16-22-44-475194,OFF
24-12-27_16-22-44-542965,ON
24-12-27_16-22-44-624272,OFF
24-12-27_16-22-44-700319,ON
24-12-27_16-22-44-769959,OFF
24-12-27_16-22-44-839517,ON
24-12-27_16-22-44-908911,OFF
24-12-27_16-22-44-977044,ON
24-12-27_16-22-45-046997,OFF
24-12-27_16-22-45-116376,ON
24-12-27_16-22-45-184566,OFF
24-12-27_16-22-45-253225,ON
24-12-27_16-22-45-322418,OFF
24-12-27_16-22-45-394966,ON
24-12-27_16-22-45-462912,OFF
24-12-27_16-22-45-536702,ON
24-12-27_16-22-45-603739,OFF
24-12-27_16-22-45-680851,ON
24-12-27_16-22-45-750727,OFF
24-12-27_16-22-45-818872,ON
24-12-27_16-22-45-886004,OFF
24-12-27_16-22-45-954437,ON
24-12-27_16-22-46-024123,OFF
24-12-27_16-22-46-092434,ON
24-12-27_16-22-46-160773,OFF
24-12-27_16-22-46-228681,ON
24-12-27_16-22-46-300854,OFF
24-12-27_16-22-46-369135,ON
24-12-27_16-22-46-436819,OFF
24-12-27_16-22-46-505598,ON
24-12-27_16-22-46-573404,OFF
24-12-27_16-22-46-640966,ON
24-12-27_16-22-46-709316,OFF
24-12-27_16-22-46-785811,ON
24-12-27_16-22-46-855188,OFF
24-12-27_16-22-46-923794,ON
24-12-27_16-22-46-992339,OFF
24-12-27_16-22-47-061204,ON
24-12-27_16-22-47-129540,OFF
24-12-27_16-22-47-198642,ON
24-12-27_16-22-47-268081,OFF
24-12-27_16-22-47-336300,ON
24-12-27_16-22-47-406438,OFF
24-12-27_16-22-47-475637,ON
24-12-27_16-22-47-543885,OFF
24-12-27_16-22-47-611740,ON
24-12-27_16-22-47-684931,OFF
24-12-27_16-22-47-753178,ON
24-12-27_16-22-47-821827,OFF
24-12-27_16-22-47-890113,ON
24-12-27_16-22-47-959774,OFF
24-12-27_16-22-48-027333,ON
24-12-27_16-22-48-096591,OFF
24-12-27_16-22-48-165385,ON
24-12-27_16-22-48-236954,OFF
24-12-27_16-22-48-305223,ON
24-12-27_16-22-48-375464,OFF
24-12-27_16-22-48-444573,ON
24-12-27_16-22-48-512632,OFF
24-12-27_16-22-48-582019,ON
24-12-27_16-22-48-651122,OFF
24-12-27_16-22-48-718984,ON
24-12-27_16-22-48-787952,OFF
24-12-27_16-22-48-855373,ON
24-12-27_16-22-48-924049,OFF
24-12-27_16-22-48-991163,ON
24-12-27_16-22-49-060126,OFF
24-12-27_16-22-49-127916,ON
24-12-27_16-22-49-202604,OFF
24-12-27_16-22-49-270818,ON
24-12-27_16-22-49-342154,OFF
24-12-27_16-22-49-409161,ON
24-12-27_16-22-49-477258,OFF
24-12-27_16-22-49-553045,ON
24-12-27_16-22-49-620097,OFF
24-12-27_16-22-49-688324,ON
24-12-27_16-22-49-759175,OFF
24-12-27_16-22-49-827718,ON
24-12-27_16-22-49-897136,OFF
24-12-27_16-22-49-965675,ON
24-12-27_16-22-50-036715,OFF
24-12-27_16-22-50-105853,ON
24-12-27_16-22-50-176045,OFF
24-12-27_16-22-50-267758,ON
24-12-27_16-22-50-335412,OFF
24-12-27_16-22-50-403545,ON
24-12-27_16-22-50-474608,OFF
24-12-27_16-22-50-543575,ON
24-12-27_16-22-50-612020,OFF
24-12-27_16-22-50-683135,ON
24-12-27_16-22-50-752569,OFF
24-12-27_16-22-50-819261,ON
24-12-27_16-22-50-886182,OFF
24-12-27_16-22-50-956161,ON
24-12-27_16-22-51-025125,OFF
24-12-27_16-22-51-095575,ON
24-12-27_16-22-51-164951,OFF
24-12-27_16-22-51-235608,ON
24-12-27_16-22-51-303323,OFF
24-12-27_16-22-51-372500,ON
24-12-27_16-22-51-439703,OFF
24-12-27_16-22-51-508372,ON
24-12-27_16-22-51-575628,OFF
24-12-27_16-22-51-670542,ON
24-12-27_16-22-51-738432,OFF
24-12-27_16-22-51-806106,ON
24-12-27_16-22-51-873064,OFF
24-12-27_16-22-51-942904,ON
24-12-27_16-22-52-011515,OFF
24-12-27_16-22-52-079816,ON
24-12-27_16-22-52-150359,OFF
24-12-27_16-22-52-219753,ON
24-12-27_16-22-52-287895,OFF
24-12-27_16-22-52-354995,ON
24-12-27_16-22-52-423574,OFF
24-12-27_16-22-52-492324,ON
24-12-27_16-22-52-560614,OFF
24-12-27_16-22-52-630855,ON
24-12-27_16-22-52-702048,OFF
24-12-27_16-22-52-770668,ON
24-12-27_16-22-52-839244,OFF
24-12-27_16-22-52-908570,ON
24-12-27_16-22-52-977475,OFF
24-12-27_16-22-53-044799,ON
24-12-27_16-22-53-114921,OFF
24-12-27_16-22-53-184305,ON
24-12-27_16-22-53-251737,OFF
24-12-27_16-22-53-318945,ON
24-12-27_16-22-53-385452,OFF
24-12-27_16-22-53-454543,ON
24-12-27_16-22-53-522259,OFF
24-12-27_16-22-53-590348,ON
24-12-27_16-22-53-658169,OFF
24-12-27_16-22-53-725659,ON
24-12-27_16-22-53-794312,OFF
24-12-27_16-22-53-875706,ON
24-12-27_16-22-53-943039,OFF
24-12-27_16-22-54-012320,ON
24-12-27_16-22-54-081355,OFF
24-12-27_16-22-54-152632,ON
24-12-27_16-22-54-223963,OFF
24-12-27_16-22-54-292766,ON
24-12-27_16-22-54-369287,OFF
24-12-27_16-22-54-438607,ON
24-12-27_16-22-54-507727,OFF
24-12-27_16-22-54-578181,ON
24-12-27_16-22-54-646819,OFF
24-12-27_16-22-54-716727,ON
24-12-27_16-22-54-785674,OFF
24-12-27_16-22-54-866313,ON
24-12-27_16-22-54-935598,OFF
24-12-27_16-22-55-004932,ON
24-12-27_16-22-55-085573,OFF
24-12-27_16-22-55-153556,ON
24-12-27_16-22-55-222624,OFF
24-12-27_16-22-55-290723,ON
24-12-27_16-22-55-359157,OFF
24-12-27_16-22-55-426437,ON
24-12-27_16-22-55-494115,OFF
24-12-27_16-22-55-567913,ON
24-12-27_16-22-55-636476,OFF
24-12-27_16-22-55-706493,ON
24-12-27_16-22-55-774600,OFF
24-12-27_16-22-55-842383,ON
24-12-27_16-22-55-910679,OFF
24-12-27_16-22-55-978700,ON
24-12-27_16-22-56-053309,OFF
24-12-27_16-22-56-121370,ON
24-12-27_16-22-56-190005,OFF
24-12-27_16-22-56-257684,ON
24-12-27_16-22-56-326223,OFF
24-12-27_16-22-56-393069,ON
24-12-27_16-22-56-461589,OFF
24-12-27_16-22-56-531067,ON
24-12-27_16-22-56-599216,OFF
24-12-27_16-22-56-685207,ON
24-12-27_16-22-56-753555,OFF
24-12-27_16-22-56-820747,ON
24-12-27_16-22-56-887211,OFF
24-12-27_16-22-56-956886,ON
24-12-27_16-22-57-026788,OFF
24-12-27_16-22-57-094273,ON
24-12-27_16-22-57-161996,OFF
24-12-27_16-22-57-232078,ON
24-12-27_16-22-57-301481,OFF
24-12-27_16-22-57-369463,ON
24-12-27_16-22-57-437100,OFF
24-12-27_16-22-57-503999,ON
24-12-27_16-22-57-571519,OFF
24-12-27_16-22-57-640214,ON
24-12-27_16-22-57-708398,OFF
24-12-27_16-22-57-776475,ON
24-12-27_16-22-57-849809,OFF
24-12-27_16-22-57-919071,ON
24-12-27_16-22-57-988206,OFF
24-12-27_16-22-58-057421,ON
24-12-27_16-22-58-124287,OFF
24-12-27_16-22-58-192721,ON
24-12-27_16-22-58-261266,OFF
24-12-27_16-22-58-329668,ON
24-12-27_16-22-58-400838,OFF
24-12-27_16-22-58-469444,ON
24-12-27_16-22-58-537874,OFF
24-12-27_16-22-58-604987,ON
24-12-27_16-22-58-672623,OFF
24-12-27_16-22-58-741204,ON
24-12-27_16-22-58-810178,OFF
24-12-27_16-22-58-895507,ON
24-12-27_16-22-58-961523,OFF
24-12-27_16-22-59-032076,ON
24-12-27_16-22-59-101874,OFF
24-12-27_16-22-59-169620,ON
24-12-27_16-22-59-237077,OFF
24-12-27_16-22-59-305586,ON
24-12-27_16-22-59-376694,OFF
24-12-27_16-22-59-453878,ON
24-12-27_16-22-59-521409,OFF
24-12-27_16-22-59-591285,ON
24-12-27_16-22-59-659882,OFF
24-12-27_16-22-59-727643,ON
24-12-27_16-22-59-796473,OFF
24-12-27_16-22-59-884600,ON
24-12-27_16-22-59-953152,OFF
24-12-27_16-23-00-038195,ON
24-12-27_16-23-00-107340,OFF
24-12-27_16-23-00-176647,ON
24-12-27_16-23-00-245038,OFF
24-12-27_16-23-00-312212,ON
24-12-27_16-23-00-384730,OFF
24-12-27_16-23-00-452395,ON
24-12-27_16-23-00-519357,OFF
24-12-27_16-23-00-595091,ON
24-12-27_16-23-00-661806,OFF
24-12-27_16-23-00-736021,ON
24-12-27_16-23-00-812160,OFF
24-12-27_16-23-00-880268,ON
24-12-27_16-23-00-951485,OFF
24-12-27_16-23-01-020342,ON
24-12-27_16-23-01-088516,OFF
24-12-27_16-23-01-157114,ON
24-12-27_16-23-01-225682,OFF
24-12-27_16-23-01-295803,ON
24-12-27_16-23-01-365574,OFF
24-12-27_16-23-01-434783,ON
24-12-27_16-23-01-501666,OFF
24-12-27_16-23-01-573284,ON
24-12-27_16-23-01-641501,OFF
24-12-27_16-23-01-709772,ON
24-12-27_16-23-01-777509,OFF
24-12-27_16-23-01-853976,ON
24-12-27_16-23-01-921609,OFF
24-12-27_16-23-01-989631,ON
24-12-27_16-23-02-066488,OFF
24-12-27_16-23-02-136544,ON
24-12-27_16-23-02-206388,OFF
24-12-27_16-23-02-274738,ON
24-12-27_16-23-02-356616,OFF
24-12-27_16-23-02-425614,ON
24-12-27_16-23-02-493521,OFF
24-12-27_16-23-02-562266,ON
24-12-27_16-23-02-631382,OFF
24-12-27_16-23-02-701048,ON
24-12-27_16-23-02-769615,OFF
24-12-27_16-23-02-838414,ON
24-12-27_16-23-02-907531,OFF
24-12-27_16-23-02-974247,ON
24-12-27_16-23-03-043446,OFF
24-12-27_16-23-03-112175,ON
24-12-27_16-23-03-180550,OFF
24-12-27_16-23-03-252754,ON
24-12-27_16-23-03-322551,OFF
24-12-27_16-23-03-390434,ON
24-12-27_16-23-03-458810,OFF
24-12-27_16-23-03-526646,ON
24-12-27_16-23-03-595292,OFF
24-12-27_16-23-03-663558,ON
24-12-27_16-23-03-736306,OFF
24-12-27_16-23-03-802838,ON
24-12-27_16-23-03-872486,OFF
24-12-27_16-23-03-939970,ON
24-12-27_16-23-04-008288,OFF
24-12-27_16-23-04-076855,ON
24-12-27_16-23-04-145243,OFF
24-12-27_16-23-04-214656,ON
24-12-27_16-23-04-284595,OFF
24-12-27_16-23-04-353368,ON
24-12-27_16-23-04-422791,OFF
24-12-27_16-23-04-490028,ON
24-12-27_16-23-04-557990,OFF
24-12-27_16-23-04-626118,ON
24-12-27_16-23-04-693820,OFF
24-12-27_16-23-04-772901,ON
24-12-27_16-23-04-842031,OFF
24-12-27_16-23-04-910120,ON
24-12-27_16-23-04-978042,OFF
24-12-27_16-23-05-046954,ON
24-12-27_16-23-05-116847,OFF
24-12-27_16-23-05-186010,ON
24-12-27_16-23-05-257565,OFF
24-12-27_16-23-05-325688,ON
24-12-27_16-23-05-394718,OFF
24-12-27_16-23-05-463324,ON
24-12-27_16-23-05-534916,OFF
24-12-27_16-23-05-602502,ON
24-12-27_16-23-05-674109,OFF
24-12-27_16-23-05-741750,ON
24-12-27_16-23-05-808490,OFF
24-12-27_16-23-05-876030,ON
24-12-27_16-23-05-943167,OFF
24-12-27_16-23-06-013347,ON
24-12-27_16-23-06-080880,OFF
24-12-27_16-23-06-158070,ON
24-12-27_16-23-06-225454,OFF
